Time [s], roll [deg], pitch [deg], yaw [deg], pos_x [m], pos_y [m], pos_z [m], pos_raw_x [m], pos_raw_y [m], pos_raw_z [m], position_initialized [b], position_raw_initialized [b], status 
332.316931,-2.680910827642719,-11.32636744052634,42.92362906239511,590710.917513005,6136563.6252946425,73.0177102709795,-25.66348563611973,24.563994844444096,-47.34460670972672,False,True,AUTO.LOITER
332.416941,-1.1809470622238911,-11.125571047370256,40.37650147698351,590710.8837660897,6136563.724789338,72.97671000214555,-25.66348563611973,24.563994844444096,-47.34460670972672,False,True,AUTO.LOITER
332.516801,-0.8149587191348334,-11.928213199227613,37.56160516007164,590710.8692608292,6136563.813547544,72.93270934870733,-25.68684477591887,24.775023580528796,-47.45360855826537,False,True,AUTO.LOITER
332.616936,-1.620321433441635,-12.634312794629674,34.56530427698225,590710.8610932042,6136563.902436035,72.90070852570975,-25.68684477591887,24.775023580528796,-47.45360855826537,False,True,AUTO.LOITER
332.716909,-2.483153532442006,-12.310511514488173,32.049966985464735,590710.8465879444,6136563.991194239,72.88970787226613,-25.74120585026685,24.952018851414323,-47.55560918684439,False,True,AUTO.LOITER
332.817049,-1.1982271065442691,-11.044589429535689,29.96680564116456,590710.8194074164,6136564.079691876,72.88670755793333,-25.74120585026685,24.952018851414323,-47.55560918684439,False,True,AUTO.LOITER
332.916986,-0.3242779206039004,-8.775073866128231,26.414015903823998,590710.7797803689,6136564.1568015935,72.8617077067818,-25.814122332492843,25.106368572451174,-47.498609058634884,False,True,AUTO.LOITER
333.017018,0.6486569028608852,-7.991087424921776,24.400624700977655,590710.7401533228,6136564.233911314,72.83070785562829,-25.814122332492843,25.106368572451174,-47.498609058634884,False,True,AUTO.LOITER
333.116914,0.47261542742022633,-8.888715853686397,23.158398173697282,590710.7132015463,6136564.311281602,72.78770766535925,-25.814122332492843,25.106368572451174,-47.498609058634884,False,True,AUTO.LOITER
333.21691,0.29411222481862725,-11.019477224893926,23.616705473805652,590710.6923586566,6136564.399909523,72.7567071814602,-25.823662448558025,25.262021142989397,-47.52961062599542,False,True,AUTO.LOITER
333.317421,0.18633874393134683,-12.618262513248467,24.141473267872822,590710.6846485324,6136564.466543319,72.74270660658817,-25.733791799168102,25.208208397962153,-47.68661237945473,False,True,AUTO.LOITER
333.417195,-2.078920645659635,-13.109965373081227,24.960725976810817,590710.683733539,6136564.511052707,72.74070611030147,-25.733791799168102,25.208208397962153,-47.68661237945473,False,True,AUTO.LOITER
333.516918,-1.9343083846343738,-13.222391658900849,25.900837758806727,590710.6964088067,6136564.511313277,72.7377057711879,-25.638956005335785,25.221290023066103,-47.68061504686604,False,True,AUTO.LOITER
333.616942,-2.0761727652068256,-12.215412744258247,24.708176184580932,590710.7090840747,6136564.5115738455,72.72070543207428,-25.638956005335785,25.221290023066103,-47.68061504686604,False,True,AUTO.LOITER
333.71696,-1.7675838318386077,-10.843101778670402,22.971319228083548,590710.7348921074,6136564.489840291,72.6857050019905,-25.53572383231949,25.134355808608234,-47.77261676724484,False,True,AUTO.LOITER
333.816954,-0.8113259100380913,-10.762686547985124,21.83521547034097,590710.7668090258,6136564.479364368,72.64870427827796,-25.53572383231949,25.134355808608234,-47.77261676724484,False,True,AUTO.LOITER
333.916941,0.03580965284977866,-11.096319773734807,21.162106116771557,590710.8249914751,6136564.424900199,72.60270337262398,-25.571986997849308,25.356251321732998,-47.81661840078014,False,True,AUTO.LOITER
334.017025,-0.3877847330848049,-12.299041520774182,21.917308641090987,590710.8632460282,6136564.41455456,72.57370247935388,-25.571986997849308,25.356251321732998,-47.81661840078014,False,True,AUTO.LOITER
334.116796,-1.5161721204201979,-10.932767107405017,22.238874558363676,590710.8820301815,6136564.426072763,72.55570184661147,-25.671855265740305,25.587971326895058,-47.896618462833544,False,True,AUTO.LOITER
334.217091,-2.3070531515106816,-10.61874800384365,22.925198624297536,590710.8813439349,6136564.459454804,72.54270147439661,-25.671855265740305,25.587971326895058,-47.896618462833544,False,True,AUTO.LOITER
334.317266,-2.42522143009167,-8.556250349299491,21.767443710789586,590710.8616447864,6136564.492445988,72.5167016108523,-25.671855265740305,25.587971326895058,-47.896618462833544,False,True,AUTO.LOITER
334.416958,-2.540817209697448,-8.993069851417628,21.986345017770375,590710.8414881408,6136564.547691868,72.47970149916374,-25.726673830184154,25.787221290171146,-47.8856193395971,False,True,AUTO.LOITER
334.516947,-1.3938288912939973,-10.069018167961373,21.470621479590108,590710.8276691294,6136564.603068034,72.43770121791711,-25.726673830184154,25.787221290171146,-47.8856193395971,False,True,AUTO.LOITER
334.617373,-0.08694713453456543,-11.576159571067336,21.667649570559174,590710.8197302544,6136564.680829177,72.39970051896742,-25.735985200386494,25.93174651451409,-47.81262078292744,False,True,AUTO.LOITER
334.716713,0.7739084207991158,-10.716522044718957,22.134644450614683,590710.8249241444,6136564.736596196,72.3806997290472,-25.746211565332487,26.1207811255008,-47.828622722541795,False,True,AUTO.LOITER
334.816918,-1.7926037571996607,-7.053605697707198,20.72340379721253,590710.8172140182,6136564.803229993,72.37169915416693,-25.746211565332487,26.1207811255008,-47.828622722541795,False,True,AUTO.LOITER
334.916942,-4.345689488420144,-5.882199208873213,18.602665860823294,590710.8033950077,6136564.858606156,72.36869887291547,-25.746211565332487,26.1207811255008,-47.828622722541795,False,True,AUTO.LOITER
335.017026,-2.779770636062706,-4.994366417327736,17.98039100450369,590710.7766719823,6136564.9248490995,72.35969880670369,-25.787897354341112,26.298036966472864,-47.84862369031492,False,True,AUTO.LOITER
335.116853,-0.7569851598674127,-5.940306317663489,20.235847727067597,590710.7499489574,6136564.991092041,72.33669874049043,-25.785448448499665,26.487332149408758,-47.87462596906701,False,True,AUTO.LOITER
335.216865,1.4554174809979656,-7.959062429061556,22.212867240185464,590710.7483477175,6136565.068983469,72.31269787197333,-25.785448448499665,26.487332149408758,-47.87462596906701,False,True,AUTO.LOITER
335.31699,2.008767297403478,-11.155830118326563,22.496197913322575,590710.7650731305,6136565.180647793,72.29469612255933,-25.785448448499665,26.487332149408758,-47.87462596906701,False,True,AUTO.LOITER
335.416941,1.2046513087768755,-13.981459986203152,22.257152165610982,590710.7695807742,6136565.269796854,72.28669496040487,-25.77734815538861,26.710139657370746,-47.91262878960349,False,True,AUTO.LOITER
335.517032,-2.020855728247965,-10.313808934541312,19.823670628575297,590710.7801973018,6136565.370203544,72.27769350461494,-25.77734815538861,26.710139657370746,-47.91262878960349,False,True,AUTO.LOITER
335.616931,-3.140565022332018,-7.114577053468719,16.730689464690123,590710.7849336935,6136565.448225258,72.27569246652982,-25.81338255130686,26.92090782430023,-47.90563029918634,False,True,AUTO.LOITER
335.716905,-0.5470476406191469,-8.412280282130327,15.85172637630732,590710.770428439,6136565.536983465,72.26269181303866,-25.765197718515992,27.04435091931373,-47.93463302044202,False,True,AUTO.LOITER
335.81699,2.8102332000272336,-9.677743088451919,16.227537210054233,590710.7622608172,6136565.625871954,72.23569098998742,-25.765197718515992,27.04435091931373,-47.93463302044202,False,True,AUTO.LOITER
335.917234,2.7878712927397067,-11.12988982496525,16.919597211663945,590710.7733348411,6136565.704023952,72.19768978233773,-25.787870600121096,27.221997612155974,-47.98763449694283,False,True,AUTO.LOITER
336.016933,0.8666549359844136,-12.720909509220832,18.635438827392104,590710.7905177478,6136565.793433582,72.1716882810513,-25.787870600121096,27.221997612155974,-47.98763449694283,False,True,AUTO.LOITER
336.116886,-1.1271973601407128,-12.69744798029315,21.96282158482552,590710.794796641,6136565.893709989,72.15868699479952,-25.79924070672132,27.46666895970702,-48.012637057015596,False,True,AUTO.LOITER
336.217337,-1.9658882927661823,-12.352097497527625,25.184498252174095,590710.7861715215,6136566.004853175,72.16268592358156,-25.79924070672132,27.46666895970702,-48.012637057015596,False,True,AUTO.LOITER
336.316785,-2.628406884318727,-13.191194702859447,26.12980827474357,590710.7712087708,6136566.1158660725,72.15868502191682,-25.79924070672132,27.46666895970702,-48.012637057015596,False,True,AUTO.LOITER
336.416905,-1.0598059411912757,-11.76942718803616,25.649536575628513,590710.7499083893,6136566.226748686,72.15368428980554,-25.821913585532457,27.644315656274557,-47.97363853354247,False,True,AUTO.LOITER
336.516965,-0.32148892570855386,-12.99125898897007,24.554945949388788,590710.7412832712,6136566.337891872,72.1316832185747,-25.821913585532457,27.644315656274557,-47.97363853354247,False,True,AUTO.LOITER
336.617058,-0.6577050270292798,-16.421718189581686,23.368872027649203,590710.7389957845,6136566.4491653405,72.1016819777818,-25.863828108878806,27.832698843441904,-47.90963962548406,False,True,AUTO.LOITER
336.716875,-1.4655351076194627,-18.145302263277756,21.954917557049672,590710.7430459289,6136566.5605690945,72.07768056742671,-25.887873475556262,28.077109621837735,-47.9136418464941,False,True,AUTO.LOITER
336.816923,-2.886177480878723,-17.17450051837153,20.27658158324374,590710.7407584422,6136566.671842564,72.07167932662495,-25.887873475556262,28.077109621837735,-47.9136418464941,False,True,AUTO.LOITER
336.917132,-2.0188288567837733,-16.3148879963396,19.05690217792111,590710.7196868119,6136566.771597831,72.0836787185732,-25.887873475556262,28.077109621837735,-47.9136418464941,False,True,AUTO.LOITER
337.016977,-1.0647548316583466,-13.725358758780823,15.468167379599569,590710.704952813,6136566.871483385,72.07967794096017,-25.935210630763322,28.220853136852384,-48.02064227259575,False,True,AUTO.LOITER
337.117093,0.7047441421753577,-12.327676211773825,13.497263115579651,590710.678001051,6136566.948853675,72.04467775062251,-25.935210630763322,28.220853136852384,-48.02064227259575,False,True,AUTO.LOITER
337.21729,1.69967582627642,-12.141396569726693,12.513314752144796,590710.6637245505,6136567.026484533,71.99867722116707,-25.944293244509026,28.35425101686269,-48.10164359197124,False,True,AUTO.LOITER
337.316957,2.43232596983295,-14.286076164624566,14.391217550021185,590710.6623520594,6136567.093248615,71.95567647667575,-25.944293244509026,28.35425101686269,-48.10164359197124,False,True,AUTO.LOITER
337.417055,2.6272919680856988,-14.366319433574187,17.27293025248583,590710.6548706866,6136567.148755064,71.92767602582302,-25.992316640214995,28.53137657418847,-48.22264439032217,False,True,AUTO.LOITER
337.51718,-0.4102892219544001,-14.175583938659521,19.86332359728919,590710.634714054,6136567.204000944,71.91467591408517,-26.047135160537437,28.73062654118985,-48.28564526728499,False,True,AUTO.LOITER
337.617179,-2.6586650158691305,-15.793684412907274,21.898161589248033,590710.607762295,6136567.281371235,71.89667572373887,-26.047135160537437,28.73062654118985,-48.28564526728499,False,True,AUTO.LOITER
337.717295,-2.7777160008079784,-16.16536448863499,20.301244653435806,590710.5812680335,6136567.336486831,71.86367578155651,-26.04988013964612,28.864154702983797,-48.319646756241355,False,True,AUTO.LOITER
337.817002,-1.160137922532245,-15.498580005224305,17.657062318721003,590710.5543162761,6136567.413857122,71.80767559120673,-26.04988013964612,28.864154702983797,-48.319646756241355,False,True,AUTO.LOITER
337.916877,0.24748517521918317,-15.631023988875855,15.41599364989499,590710.5402685272,6136567.480360633,71.74567518582253,-26.07209550763946,29.019546708092093,-48.4786479846922,False,True,AUTO.LOITER
338.01697,0.42637683119305925,-17.688849488113846,14.966575326820216,590710.5196544008,6136567.557861209,71.69667482591103,-26.07209550763946,29.019546708092093,-48.4786479846922,False,True,AUTO.LOITER
338.116919,-1.8821825730942223,-17.903303163925205,15.392577032541462,590710.5053779045,6136567.635492068,71.65167429643957,-26.101563497330062,29.219317814335227,-48.563649539918714,False,True,AUTO.LOITER
338.21692,-1.6475920405332634,-14.634640416223155,14.814547360719699,590710.4784261502,6136567.712862358,71.629674106082,-26.101563497330062,29.219317814335227,-48.563649539918714,False,True,AUTO.LOITER
338.316706,-0.9781639043463871,-14.744971987002977,13.531727293101248,590710.4451367673,6136567.7901023645,71.59967408528041,-26.168371021631174,29.384925172664225,-48.54564970556646,False,True,AUTO.LOITER
338.416985,1.1028414234948032,-14.164567132704724,12.494897555904227,590710.4120761335,6136567.856215024,71.56267418856173,-26.168371021631174,29.384925172664225,-48.54564970556646,False,True,AUTO.LOITER
338.516933,1.8174161873774508,-15.13579757864913,13.465809789778318,590710.3851243819,6136567.933585314,71.50467399819843,-26.168371021631174,29.384925172664225,-48.54564970556646,False,True,AUTO.LOITER
338.617006,3.1302197089345225,-15.023120596114863,17.22813527698913,590710.3645102599,6136568.011085891,71.46267363827513,-26.215936903608963,29.539796038530767,-48.53565025581403,False,True,AUTO.LOITER
338.717268,2.92820806525701,-16.92997301451542,18.66478544615005,590710.3563426485,6136568.099974382,71.42267281514799,-26.215936903608963,29.539796038530767,-48.53565025581403,False,True,AUTO.LOITER
338.816985,0.05965570196625577,-17.469643802318444,18.9613103507654,590710.3481750374,6136568.188862872,71.39267199201808,-26.23769476765301,29.672933348454535,-48.5026512361344,False,True,AUTO.LOITER
338.916942,-1.6218864601933187,-15.386865553440183,16.944446616727213,590710.3529114311,6136568.266884587,71.37567095385575,-26.23769476765301,29.672933348454535,-48.5026512361344,False,True,AUTO.LOITER
339.016945,-3.2202490212544883,-15.456846249349583,13.188897025994528,590710.34474382,6136568.355773076,71.35467013072063,-26.24769236287102,29.85084061603993,-48.55965305191111,False,True,AUTO.LOITER
339.116942,-2.363465373467377,-13.909002594483054,9.894452579158983,590710.3304673288,6136568.433403938,71.32566960122804,-26.25814745342359,30.051002577878535,-48.57165511586794,False,True,AUTO.LOITER
339.217077,-1.8310308837506486,-13.338708679800787,8.20994132922839,590710.3030580861,6136568.533028924,71.28966916267483,-26.25814745342359,30.051002577878535,-48.57165511586794,False,True,AUTO.LOITER
339.316957,-1.1363390688331827,-13.06735710574527,6.815753318598519,590710.2885528483,6136568.621787131,71.25266850908973,-26.266772560891695,30.16214576177299,-48.624656187157655,False,True,AUTO.LOITER
339.417025,-0.9804562667033084,-13.582037392939899,6.472521625324304,590710.2742763587,6136568.699417991,71.21566797959011,-26.266772560891695,30.16214576177299,-48.624656187157655,False,True,AUTO.LOITER
339.517636,-1.813774820331083,-14.058742407535819,6.447611807881578,590710.2726751249,6136568.77730942,71.182667110972,-26.288530421210453,30.29528307262808,-48.71765716750667,False,True,AUTO.LOITER
339.617224,-2.550486031388288,-13.214452692293401,4.991532110444243,590710.2713026389,6136568.844073502,71.17066636644047,-26.288530421210453,30.29528307262808,-48.71765716750667,False,True,AUTO.LOITER
339.717198,-2.788901354834966,-13.619320916348839,2.3077627051606853,590710.2635925254,6136568.910707299,71.15466579146565,-26.288530421210453,30.29528307262808,-48.71765716750667,False,True,AUTO.LOITER
339.816931,-1.0865634840660148,-11.316990936476525,-0.6560772510279561,590710.2561111595,6136568.966213752,71.13666534057853,-26.293105377000757,30.517830011434853,-48.67865964922538,False,True,AUTO.LOITER
339.917018,-0.9102937947623879,-12.184595430401767,0.22355128842281305,590710.2481722987,6136569.043974894,71.09666464151138,-26.293105377000757,30.517830011434853,-48.67865964922538,False,True,AUTO.LOITER
340.017003,-0.8132466969579601,-13.50184672616738,1.1415158412565682,590710.252679945,6136569.133123955,71.05166347923564,-26.289512722054496,30.651488459669054,-48.71266130782317,False,True,AUTO.LOITER
340.117082,-0.5217250868923069,-14.84015168592043,1.3296772430750357,590710.2762004723,6136569.222663868,71.0216618082817,-26.289512722054496,30.651488459669054,-48.71266130782317,False,True,AUTO.LOITER
340.216887,-0.2847886993463234,-15.568252994860888,2.583293944773465,590710.2933833717,6136569.312073496,71.007660306883,-26.273931054631248,30.818789516575634,-48.82766367780637,False,True,AUTO.LOITER
340.317116,-1.0813744802444407,-14.899147836082687,3.2511125850397486,590710.3107950181,6136569.390355778,71.00365892957215,-26.273931054631248,30.818789516575634,-48.82766367780637,False,True,AUTO.LOITER
340.416953,-2.6728655544046873,-15.17529143112989,2.823860788028157,590710.3150739145,6136569.490632185,70.9926576431935,-26.285072387428954,31.0523335179314,-48.80866611409712,False,True,AUTO.LOITER
340.516853,-2.795076583226953,-14.20560325568346,2.4697001751152965,590710.3064488096,6136569.601775371,70.96965657183671,-26.285072387428954,31.0523335179314,-48.80866611409712,False,True,AUTO.LOITER
340.617563,-2.4225985086137687,-14.35976986407217,2.3851506529302546,590710.2978237051,6136569.712918555,70.94065550047563,-26.276743341470137,31.26401367969811,-48.81366881090352,False,True,AUTO.LOITER
340.717002,-2.8013343133703996,-15.497428362663232,3.4777368635905233,590710.2762946003,6136569.834928519,70.90465464413504,-26.276743341470137,31.26401367969811,-48.81366881090352,False,True,AUTO.LOITER
340.817121,-4.433039741663704,-17.930993606541577,5.89612698106895,590710.2608743751,6136569.9681961145,70.87365349413741,-26.267270557465963,31.420057105831802,-48.911670887275804,False,True,AUTO.LOITER
340.91741,-7.16125615080685,-17.899784214102535,7.409041029744868,590710.2651532714,6136570.06847252,70.8546522077382,-26.267270557465963,31.420057105831802,-48.911670887275804,False,True,AUTO.LOITER
341.017405,-8.52089344658272,-17.72397343814413,7.849607966335848,590710.2633232895,6136570.157491298,70.84765121498809,-26.28429202164989,31.631216131150723,-48.837672905876275,False,True,AUTO.LOITER
341.11681,-8.300671942997244,-15.223632666356341,6.257146203136919,590710.2424804303,6136570.246119223,70.83365073091181,-26.298797258525155,31.71997433900833,-48.92567355948694,False,True,AUTO.LOITER
341.216919,-8.232791761750859,-15.466162005964666,7.478689206830202,590710.221637572,6136570.334747144,70.80965024683286,-26.298797258525155,31.71997433900833,-48.92567355948694,False,True,AUTO.LOITER
341.316866,-6.946531022225996,-16.010655495000204,8.413800616210324,590710.2139274606,6136570.401380943,70.77664967182328,-26.36491849925369,31.85219965968281,-49.03067335299782,False,True,AUTO.LOITER
341.41704,-5.864641838162475,-15.503237398968182,8.827509074097257,590710.2059886019,6136570.479142087,70.742648972717,-26.36491849925369,31.85219965968281,-49.03067335299782,False,True,AUTO.LOITER
341.517124,-4.840798202476151,-15.854516829553523,11.605116144225025,590710.1980497432,6136570.556903232,70.71264827360861,-26.36491849925369,31.85219965968281,-49.03067335299782,False,True,AUTO.LOITER
341.616979,-5.770433459836791,-13.794419902002954,13.368985237659354,590710.2027861351,6136570.6349249445,70.68664723538019,-26.362469583866186,32.04149484075606,-49.065675632120616,False,True,AUTO.LOITER
341.71754,-5.008564683023834,-11.605579411360274,15.851389083748483,590710.1885096515,6136570.712555807,70.67564670582654,-26.362469583866186,32.04149484075606,-49.065675632120616,False,True,AUTO.LOITER
341.816973,-4.796262217178506,-10.36429754718116,16.998504244275455,590710.1678955435,6136570.790056381,70.66864634582988,-26.37200967827812,32.19714741408825,-49.13667719985966,False,True,AUTO.LOITER
341.916924,-4.0377877496163,-10.420907151289082,19.594998829196168,590710.1348349343,6136570.856169046,70.65264644904592,-26.37383965984918,32.28616619016975,-49.1326781926051,False,True,AUTO.LOITER
342.016953,-4.376754999886691,-10.032968117536408,23.248318357701393,590710.1078832032,6136570.933539338,70.62864625860452,-26.37383965984918,32.28616619016975,-49.1326781926051,False,True,AUTO.LOITER
342.117572,-5.932328412557968,-11.259971384467612,26.76156582067892,590710.0938354693,6136571.000042851,70.59164585314026,-26.433394517283887,32.40739445015788,-49.191678031605576,False,True,AUTO.LOITER
342.217038,-8.807944389158997,-13.054003267375663,29.023412864104618,590710.0797877361,6136571.066546367,70.55964544767454,-26.433394517283887,32.40739445015788,-49.191678031605576,False,True,AUTO.LOITER
342.317515,-9.249499870459367,-10.540284545411486,25.730187377035673,590710.0659687505,6136571.121922533,70.5446451663049,-26.44041838578414,32.440646207891405,-49.335678234328455,False,True,AUTO.LOITER
342.416902,-9.295543539757633,-8.410595226090212,24.273996973701216,590710.0460408881,6136571.166041068,70.52564517859119,-26.44041838578414,32.440646207891405,-49.335678234328455,False,True,AUTO.LOITER
342.516913,-7.5263085934704055,-5.914432242662751,23.086835749622004,590710.0326793975,6136571.199162541,70.5016451454157,-26.44041838578414,32.440646207891405,-49.335678234328455,False,True,AUTO.LOITER
342.616982,-6.187590188405426,-5.308433869825831,24.49788707395856,590710.0256555317,6136571.2324143,70.46364494268076,-26.365281867445447,32.486719003878534,-49.30968076541032,False,True,AUTO.LOITER
342.716981,-5.769799007053832,-6.439367379840898,27.427647719555374,590710.0442109097,6136571.255059846,70.41764418580738,-26.365281867445447,32.486719003878534,-49.30968076541032,False,True,AUTO.LOITER
342.817002,-5.602630966278196,-8.631391229567843,30.86927648312612,590710.0625375406,6136571.288832736,70.38464330483536,-26.455381112755276,32.551659108139575,-49.56567913615228,False,True,AUTO.LOITER
342.916985,-7.422696308015317,-12.906497686498227,37.71336118691887,590710.0681889226,6136571.322345062,70.35064276298115,-26.455381112755276,32.551659108139575,-49.56567913615228,False,True,AUTO.LOITER
343.017026,-10.450444062593128,-13.153068772655102,40.287047300516356,590710.0736115573,6136571.366984733,70.33464209702791,-26.470572586520575,32.67379935737699,-49.632680162075204,False,True,AUTO.LOITER
343.117098,-10.943689507217988,-11.981761492439137,40.70967267392118,590710.0665876911,6136571.400236492,70.31564189429102,-26.47377505165059,32.82958221528679,-49.600681899407135,False,True,AUTO.LOITER
343.217056,-8.844696720793413,-11.006641292027364,39.9194660956798,590710.0593350779,6136571.444615595,70.29364156745486,-26.47377505165059,32.82958221528679,-49.600681899407135,False,True,AUTO.LOITER
343.316926,-8.17894855805397,-12.217335589457198,39.8924245907973,590710.0520824646,6136571.488994701,70.24964124061805,-26.47377505165059,32.82958221528679,-49.600681899407135,False,True,AUTO.LOITER
343.416895,-9.128192907028186,-13.141225642486878,38.9849409341996,590710.0507099805,6136571.555758782,70.20564049602272,-26.5915122613078,33.0052746552974,-49.74668083287975,False,True,AUTO.LOITER
343.516948,-9.109388951026974,-14.592590880074253,39.315322746387096,590710.0300958784,6136571.633259359,70.16364013600388,-26.61395634384826,33.17179400846362,-49.84468218564908,False,True,AUTO.LOITER
343.617326,-9.711916256228411,-11.896378251363268,35.83945021438335,590710.0097105239,6136571.69963259,70.13463990008295,-26.61395634384826,33.17179400846362,-49.84468218564908,False,True,AUTO.LOITER
343.71705,-6.950131133655435,-11.257820829137776,35.22175534345734,590709.9700835523,6136571.776742317,70.11964004873806,-26.61395634384826,33.17179400846362,-49.84468218564908,False,True,AUTO.LOITER
343.817075,-5.131862162555218,-9.719830354130178,32.15853739203862,590709.95626457,6136571.832118484,70.09363976735506,-26.655413298518397,33.33792251255363,-49.937683029751184,False,True,AUTO.LOITER
343.916969,-4.415536091008679,-8.352460997902302,31.890701192596044,590709.9424455877,6136571.887494652,70.0466394859711,-26.655413298518397,33.33792251255363,-49.937683029751184,False,True,AUTO.LOITER
344.017028,-3.927190003349466,-8.209026641763028,35.83939044023001,590709.9222889827,6136571.942740536,70.00663937414532,-26.562178909545764,33.42889554519206,-49.89568656591638,False,True,AUTO.LOITER
344.116875,-4.55747701183883,-11.725526284870153,41.94362001822926,590709.9086987481,6136571.986989357,69.96663921686026,-26.493837526417337,33.49709275178611,-50.03368917565422,False,True,AUTO.LOITER
344.21721,-5.185270526295094,-12.488351625004217,48.92511623968037,590709.895337261,6136572.020110829,69.93963918367564,-26.493837526417337,33.49709275178611,-50.03368917565422,False,True,AUTO.LOITER
344.317038,-3.718558439829523,-11.914927111950742,55.20300237217256,590709.8885421439,6136572.04223524,69.9266391050326,-26.548884721007198,33.707470073364675,-50.063690177052024,False,True,AUTO.LOITER
344.416976,-5.568195243650883,-13.3341922305034,58.30133110299576,590709.8686142869,6136572.086353777,69.9146391173053,-26.548884721007198,33.707470073364675,-50.063690177052024,False,True,AUTO.LOITER
344.517073,-6.953993099748454,-13.361718073534469,56.163347695231565,590709.8482289367,6136572.152727007,69.88963888137424,-26.553002173779532,33.90776231791824,-49.975692410839144,False,True,AUTO.LOITER
344.61686,-9.631246926750663,-10.416851806556869,50.23550668096566,590709.8341812099,6136572.219230522,69.85863847588246,-26.553002173779532,33.90776231791824,-49.975692410839144,False,True,AUTO.LOITER
344.716991,-13.309188780927975,-6.804516258200982,42.4122298567048,590709.8262423594,6136572.296991669,69.8096377767277,-26.51703515916597,34.00869014579803,-49.96369454509417,False,True,AUTO.LOITER
344.816947,-12.27987628403631,-2.114609650482595,36.76790572391254,590709.8121946332,6136572.363495183,69.78663737123264,-26.51703515916597,34.00869014579803,-49.96369454509417,False,True,AUTO.LOITER
344.916643,-10.250829815531345,-0.9396501787577292,37.300827126911095,590709.798604401,6136572.407744005,69.7666372139413,-26.557805869029835,34.14143660571426,-50.059695016942186,False,True,AUTO.LOITER
345.016977,-6.812020238827756,-0.29142004296682955,41.59668611667106,590709.7660013015,6136572.451601975,69.75163756532717,-26.557805869029835,34.14143660571426,-50.059695016942186,False,True,AUTO.LOITER
345.116914,-3.363487345815384,0.061620491667064486,51.818944610438116,590709.7080477128,6136572.494938811,69.73563859494935,-26.527947732130997,34.231106800958514,-49.95569685754566,False,True,AUTO.LOITER
345.216918,-0.6074090901154835,-1.403898869485956,64.07436334666309,590709.6442139955,6136572.515890673,69.71964004233564,-26.527947732130997,34.231106800958514,-49.95569685754566,False,True,AUTO.LOITER
345.316948,1.5813628085347466,-2.394379383201362,73.14265838474566,590709.5806090251,6136572.525715186,69.69964161382406,-26.50328348192852,34.265009980648756,-49.8566979080868,False,True,AUTO.LOITER
345.416995,2.954004924291651,-3.826875989004597,80.64117643283181,590709.5362456685,6136572.524803203,69.68464280073752,-26.50328348192852,34.265009980648756,-49.8566979080868,False,True,AUTO.LOITER
345.516855,4.939635764391953,-5.226397615952233,87.18031898475712,590709.5174615474,6136572.513285007,69.67464343351746,-26.420894380658865,34.2667036736384,-49.63470011236109,False,True,AUTO.LOITER
345.617442,5.660791671412809,-8.537535726685471,91.96974474263227,590709.5113526708,6136572.502027377,69.6666437271792,-26.420894380658865,34.2667036736384,-49.63470011236109,False,True,AUTO.LOITER
345.717111,6.091286240670855,-10.341219987324486,94.12885923930389,590709.5303655381,6136572.502418226,69.65964321850217,-26.40142401563935,34.24483983311802,-49.59770037283759,False,True,AUTO.LOITER
345.817103,5.921214528834463,-10.347270342053303,94.37977881026342,590709.5432695291,6136572.491551445,69.66364300348688,-26.40142401563935,34.24483983311802,-49.59770037283759,False,True,AUTO.LOITER
345.917027,6.060814908877351,-7.0916284723613865,94.15490973855869,590709.568848765,6136572.48094523,69.66564244935341,-26.31743367773015,34.16864209715277,-49.516701708406146,False,True,AUTO.LOITER
346.017214,7.245712585997727,-7.034928301422779,94.48654380341878,590709.6007656236,6136572.4704693,69.66764172566073,-26.31743367773015,34.16864209715277,-49.516701708406146,False,True,AUTO.LOITER
346.116886,7.964704484193802,-6.054314470520854,95.41392930856064,590709.652381589,6136572.427002179,69.66764086559829,-26.24069595360197,34.136823469772935,-49.443703370820344,False,True,AUTO.LOITER
346.217289,8.541644343591653,-6.427712093496046,96.98278587316429,590709.6974311863,6136572.394532122,69.67164005099164,-26.24069595360197,34.136823469772935,-49.443703370820344,False,True,AUTO.LOITER
346.316785,9.144397293576276,-7.503107612477896,100.78530505051808,590709.7492759001,6136572.339937654,69.6736393150299,-26.220539342262782,34.081577587872744,-49.37670325899616,False,True,AUTO.LOITER
346.417143,7.892203893562452,-8.394343280498248,103.24804877836202,590709.7818790002,6136572.296079683,69.66863896364252,-26.220539342262782,34.081577587872744,-49.37670325899616,False,True,AUTO.LOITER
346.517099,7.095396445652804,-10.428585237478364,105.06903374861194,590709.7954692327,6136572.251830862,69.66463912093222,-26.16755087103229,33.971346392296255,-49.29170337447039,False,True,AUTO.LOITER
346.616935,7.0909217138391085,-10.334994573032702,105.64589680597376,590709.8029505892,6136572.196324411,69.6606395718822,-26.16755087103229,33.971346392296255,-49.29170337447039,False,True,AUTO.LOITER
346.716977,6.769574587537952,-10.751833024506743,107.16847124710735,590709.8108894394,6136572.118563266,69.65764027103408,-26.1342615140602,33.89410638529807,-49.22670335356894,False,True,AUTO.LOITER
346.817351,5.8748436738158745,-11.295256650430748,106.99777273789438,590709.8059242968,6136572.051668899,69.65064118520104,-26.1342615140602,33.89410638529807,-49.22670335356894,False,True,AUTO.LOITER
